post_id,title,link,content,comments
326056,어청도 2일차  탐조,https://gall.dcinside.com/board/view/?id=dcbest&no=326056&_dcbest=1&page=1,"1일차가 없는 이유는 사진 다 삭제됨  ㅂㄷㅂㄷ 첫날에 졸면서 사진 삭제하다 전체 삭제 눌렀다 이번에는 복원도 안됨,, 첫날은 유리딱새, 장다리물떼새, 큰유리새, 잿빛쇠찌르레기 종추함 날짜 :  24일 첫 새는 삑삑도요 촉새 가장 많음 , 촉새가 어청도 먹은듯 노랑지빠귀  (종추) 학교에서 촬영. 새가 없는 날이지만 그래도 학교는  새들이 꽤 있음 노랑때까치  ( 종추 ) 색감 이쁘더라!! 또 촉새 저수지에서 이틀동안 보인 삑삑도요 저수지 근방이 새가 많았음 붉은뺨멧새 (종추) 휘파람새  이렇게 쉽게 찍어본적은 처음이다ㅋㅋ 직박구리 사진 중앙에 숨어있음 어청도에 직박구리, 검은이마직박구리 많더라 (덕분에 오지게 시끄러움) 혼자 목욕하러온 괭이갈매기 갈매기도 목욕은 민물목욕이 좋나보다 되지빠귀 붉은가슴밭종다리 힝둥새 검은딱새 (종추) 바다직박구리 직박구리들이 많은곳 답게 이녀석까지 많음 후투티 교회랑 하천에는 새가 완전 없었음 쇠붉은뺨멧새 쓰레기장쪽 돌고옴  새는 평범하게 있고, 끝에 경치 맛집이 있어 힐링하고옴 물총새 왼쪽이 수컷인듯  계속 사냥 시도함 가마우지 등대쪽에 특히 많음   해변쪽은 생각보다 새가 없었음 장다리물떼새 (종추) 보고싶었던 녀석인데 봐서 좋았어 검은턱할미새 검은이마직박구리 이곳저곳에서 많이 보임 대충 솔새임 해변 데크길은 새가 평범하게 있지만 첫번째 정자 이후로는 길 상태가 노답이라 더 안가는걸 추천 진짜 추락할거 같더라 ㄷㄷ   왕새매 ( 종추 ) 다행히 맹금도 한마리 건졌음 붉은배지빠귀  ( 종추 ) 개똥지빠귀 되새와 친구들 아이스크림 같은 때까치 ㅋㅋ 노랑눈썹멧새 물총새 발이 귀엽게 나옴 흰뺨검둥오리 대충 솔새 이번 탐조의 주인공 큰유리새  ( 암컷 )  ( 종추 ) 큰유리새 수컷  이거보고 첫날의 스트레스가 다 사라짐 지들끼리 정신없음 ㄷㄷ 너무 멋짐 뚜껑 오픈ㅋㅋ  총 10종추로 목표치 딱맞췄네 ㅋㅋ 새가 적은편이였지만, 내륙에서는 보기 힘든 새들을 쉽게 찍을 수 있어 좋았음 어청도 탐조를 마치고, 금강하구 갯벌 탐조까지 갔다옴 갯벌도 곧 올려줄게  - dc official App출처: 조류 갤러리 [원본 보기]",[]
326054,"`이재명 측근` 정진상, `대장동 민간업자 재판`서",https://gall.dcinside.com/board/view/?id=dcbest&no=326054&_dcbest=1&page=1,"- 관련게시물 : 치과간다고 하면 재판 빼준단다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋhttps://n.news.naver.com/article/029/0002951112?sid=102 [속보] `이재명 측근` 정진상, `대장동 민간업자 재판`서 ""일체의 증언 거부""정 전 실장 ""검찰 증인신청에 신뢰 없고, 언론 항상 비틀어 써"" 정진상 전 더불어민주당 대표실 정무조실장이 28일 이른바 '대장동 개발 비리 의혹' 민간업자들 재판에 증인으로 출석했으나 증언을 거부했다. 서울중앙지n.news.naver.com출처: 잡담 갤러리 [원본 보기]",[]
326053,여시)오늘자 한국여자와 결혼하면 안되는 이유,https://gall.dcinside.com/board/view/?id=dcbest&no=326053&_dcbest=1&page=1,"돈없는한남이랑 결혼한 외녀가..자기는 돈없어도된다,비싼옷없어도된다 이러는데난 돈없으면 못살듯 ㅠ저 외국인은 아직 한국패치가 안돼서 보는시각이 다른건가????댓글들여윽시 한녀들클라스...어디안간다사랑없이 결혼은 되지만돈없이는 안된다는...한녀들되려 외녀의 시각이 이해가 안간다고함ㅋㅋ비정상(돈에눈먼 매매혼)이 너무많아 정상이되고.사랑 하나로 결혼한 외녀가 비정상이 되버린 상황...현 한녀,나거한 결혼문화임.한녀 취집길은. 주갤이 막습니다근데뭐. 이미 자연적으로 막혀가는중출처: 주식 갤러리 [원본 보기]",[]
326051,김재환 PD 백종원 퇴로차단..jpg,https://gall.dcinside.com/board/view/?id=dcbest&no=326051&_dcbest=1&page=1,"4. 프랑스로 도망간다- 백종원 옹호기사의 댓글창이 닫힌 이유 by 45플러스- 백종원 사냥꾼 킹재환 ""일요일까지 갑질 여부 답해라""전면전 선포 ㅋㅋㅋㅋㅋ- 김재환PD 뿌가 상대로 멸망전 선언GOAT골갤러들이함께합니다- 45플러스 최고조회수 1위 따잇했네 ㅋㅋㅋ역시 백대표님! ㅋㅋㅋㅋㅋ- [45플러스] 백종원 뉴스, 해석하는 법https://youtu.be/E9hRYSKUINM4/21 '백종원 신화의 시작과 끝' 영상 업로드 후 쏟아져 나온 뉴스들!한경닷컴과 한국일보의 눈물겨운 백종원 구하기?백종원 김재환 멸망전이 된 진실게임?이번 주 일요일까지 백 대표의 입장 표명을 기다리겠습니다.출처: 백종원의 골목식당 갤러리 [원본 보기]",[]
326050,오싹일본 지진 당시 쓰나미에 속수무책으로 당하는 자동차 안 상황.gif,https://gall.dcinside.com/board/view/?id=dcbest&no=326050&_dcbest=1&page=1,대지진 발생 6시간 전여느때와 다를 것 없는 평범한 아침거래처를 돌고있는 도중 오후 2시 46분경최대 진도 7을 기록한 대지진을 맞이한다지진발생 약 1시간이 지난후 오후 4시경해안과 근접해 있는 거래처로 이동중정체된 차량 앞에는 쓰나미로 떠내려가는 차량들이 보인다.쓰나미와 조우 10초 경과만에피할겨를도 없이 뒤에서 들이닥치는 쓰나미쓰나미 조우 25초만에 제어할 수 없을 정도로 물이 불어남운전석에 보이는 한 사람4분경과 후 급류에 휩쓸려 버린 차량쓰나미 조우 약 4분 30초 경과만에 차량이 건물에 충돌하여 물에 잠기고 영상이 끊김출처: 싱글벙글 지구촌 갤러리 [원본 보기],[]
326048,대선 후보를 편의점 상품에 비유하는 김동연,https://gall.dcinside.com/board/view/?id=dcbest&no=326048&_dcbest=1&page=1,당연히 김동연 입장에선 국힘 후보를 편의점 상품에 비유할때 모두 까내릴 수밖에 없는데 순발력으로 빠르게 대답할때 나오는게 김문수나 홍준표는 유통기한 드립 나오고 한동훈은 과대포장됐다고 바로 특징이 잡히지만 안철수는 그냥 생각나는 깔거리가 밋밋하다 그정도임 이건 오히려 자극적이지 않고 담백해서 건강에 좋은 약과로도 해석될 수 있음 그냥 보통 사람이 선거철 임박해서 딱 이미지를 떠올렸을 때 안철수는 매번 상대적 선녀 포지션에 있었고 그게 여조는 몰라도 실제로 투표함 까봤을때 양자의 간이 발동되는 이유임  - dc official App- 이재명은 snl에 안 나옴?https://youtu.be/AKJhWXDRlmQ?si=-bL62_lTcYslyDDU SNL 코리아 시즌 7 | 지점장이 간다 | 김동연 | 쿠팡플레이 | 쿠팡?SNL 코리아 풀버전은 쿠팡플레이에서!https://coupangplay.app.link/EH7EuGayEHb?이번 주 SNL 코리아 주요 코너는?- 맥도날드 트럼프 쇼- 젊음의 묘약 서브스턴스- 전설의 팬미팅- 커뮤 밖은 위험해?- 화장실 작전타임 - 경증외상센터- 위켄드 ...youtu.be대선후보들 줄줄이 다 나오고 있는데- 한동훈 김동연 SNL 조회수차이허허.. 출처: 안철수의 힘 갤러리 [원본 보기],[]
326047,초비상) 속보 SKT 복제폰으로 5000만원 털림,https://gall.dcinside.com/board/view/?id=dcbest&no=326047&_dcbest=1&page=1,- 관련게시물 : SKT 가입자 2300만명인데 유심 재고 100만개- 관련게시물 : 안싱글벙글 SKT 대고객 발표문 뜸따라해봐 좆됬어요- dc official App- Skt 해킹...피해자 나온듯??  ㄷㄷ...News무섭노 ㄷㄷ- 속보] SKT 먹통 이후 5000만원 인출…첫 해킹피해 신고은퇴시기에 날벼락ㅋㅋㅋ- 진짜 개병신같은 나라네 ㅋㅋㅋㅋㅋ피해자들이 이러고 있네존나 토 나오는 미개한 국가네 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ출처: 미국 주식 갤러리 [원본 보기],[]
326045,싱글벙글 알고보면 중세 중국의 최고 사치품,https://gall.dcinside.com/board/view/?id=dcbest&no=326045&_dcbest=1&page=1,"는 군주들의 복장 곤룡포 엥? 옷이 아무리 비싸도 용보 떡 붙은게 최고 사치품이라고? 싶을텐데 곤룡포는 고대 유목민들이 입었던 단령의 일종이다 단령이란 목깃 주변이 둥근형태의 옷으로 (단이란 글자 자체가 둥글다는 의미다) 양복이 도입되기 전까진 한자문화권에서는 1000년이 넘는 긴 세월 동안 정장 위치에 있었다 그렇게 단령이 기득권들의 옷이 되자 군주들도 일상에서 입었는데 군주가 입는 단령은 둥근 용보가 있어서 곤룡포라고 불린다 그리고 곤룡포의 전성기는 당연히 명나라 시대다 (딱봐도 왼쪽은 심플한데 오른쪽은 엄청 화려하다) 이렇게 된건 이 명나라의 6대황제 정통제가 몽골 부족 잡겠다고 친정을 나갔다가 개털려 포로가 된 후 돌아왔는데 돌아오니 동생이 황제(경태제)가 되어있고 본인은 뒷방 늙은이로 전락한다  하지만 얼마못가 동생이 병에 걸렸고 이 기회를 놓칠세랴 지 똘마니들과 쿠데타를 일으켜 동생을 폐위 및 감금 시킨뒤 다시 황제가 됐다  당연히 친정해서 진것도 모자라 포로까지 됐던 놈이 다시 황제가 되니 위엄이 살리가 없었다 그래서 옷이 날개라고 하던가? 위엄 좀 높히겠다고 곤룡포를 새롭게 디자인해서 지금 같이 화려하게 만들어버린다 (영어에도 좋은 옷이 사람을 만든다는 속담이 있다) 가장 큰 특징은 곤복의 문양도 다 넣어버렸다는 것  새를 빼면 양옆에 6개씩 나열 되어있는데 이걸 12장문이라 한다 (팔의 새 문양도 곤복에 넣던거다) 곤복은 이 옷이다 보통 면류관과 세트로 착용하며 용포 위에 덧 입는식이다  고대엔 일상복이였는데 딱봐도 치렁치렁 해보이는게 불편해 보이고 실제로도 그래서 단령 출현 이후엔 국가행사,제사 지낼때 입던 예복으로 전락했다 그리고 어진에서는 그리기 귀찮았는지 빼버렸는데 사실 옷 전체가 문양 범벅이다 (이 용포는 홍위병들이 만력제 무덤 박살낼때 도굴한 용포들로 밑이 복원된 거다) 박쥐만 300마리 황제의 만수를 기원하는 뜻에서 壽(목숨 수)  그리고 여의문양으로 빼곡히 차있다 그래서 첨 만들때는 무려 13년이란 세월이 걸렸다 근데 제작 자체는 그렇게 오래 안걸렸을거고 디자인 생각하는데 시간 다 썼을 가능성이 크다 ​그야말로 황제만 입을 수 있으며 10년이 넘는 세월을 걸쳐 탄생한 하나의 예술이자 최고의 사치품이였다 ​ 근데 실착용 모습 보면...  음... 그림으로 볼 때는 멋있어 보였는데... 옷걸이 문젠가... 간단히 용보 4개딱 심플한 조선식 용포가 더 나은거 같기도.... (명나라는 앞뒤 3개+어깨2개+옆에2개씩 해서 용보가 12개임) 출처: 싱글벙글 지구촌 갤러리 [원본 보기]",[]
326042,미국에서 한국인간호사 채용거부 ㅈㄴ 웃기네 ㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=dcbest&no=326042&_dcbest=1&page=1,태움문화로 직장분위기 망쳐놔서 미국병원들에서 한국인간호사 채용거부 ㅋㅋㅋ야 진짜 대단하다경쟁이 극심한 구조에서 나고자란 인도인들도 미국가면 같은 인종끼리 뭉쳐서 서로 끌어주고 밀어주고 하는데. 빌붙어먹을 생각만하는 조선인 강약약강dna는 현지인들한테 가랭이 쫙벌리고 개처럼 기다가다른 한국인 간호사 오면 경쟁자로 인식하고 밟아버리노 ㅋㅋ진짜 대단하다 대단해어디든 나거한이 모이면 그곳이 나거한이 된다출처: 무출산 갤러리 [원본 보기],[]
326041,⑤8박9일 도쿄-고치-나고야 여행기,https://gall.dcinside.com/board/view/?id=dcbest&no=326041&_dcbest=1&page=1,"[시리즈] 8박9일 여행기 시리즈 · ①당신의 고치 여행이 조금 더 즐거워 지기를 바라며 - 료마패스포트 · 고치에서 갔던 음식점들 총정리 · ① 8박9일 도쿄-고치-나고야 여행기 · ② 8박9일 도쿄-고치-나고야 여행기 · ③ 8박9일 도쿄-고치-나고야 여행기 · ④ 8박9일 도쿄-고치-나고야 여행기 오늘은 민주화관, 니이다신사, 류이치 요코야마 박물관을 가기로 했다역시 시작은 고치역 앞 노면전차 승강장모닝누오 하이어쨌든 아침 먹으러 이동한곳은 珈琲館 デポー 京町店맛있는 고치모닝을 맛볼 수 있다가격도 꽤 괜찮은편이고 점심메뉴들도 괜찮더라어쨌든 나는 고치모닝 PART4랑 아이스커피 50엔 추가해서 먹었다한산한 노면전차난 데스카 발급받아서 찍고 타고다녔다자유민권기념관내부는 사진촬영 대부분 사진촬영 금지내용이 좀 어려워서 번역기 허락을 맡으니 번역기는 OK라고한다퀴즈같은것도 있는데 다 하고 접수처가서 정답 맞냐니까 본인들도 몰라서 가서 확인하고 다시 알려줌하는사람들이 많진 않은듯..ㅋㅋ한시간정도 관람하고 버스타고 하리마야바시 인근으로 이동여기서 버스를 타고 니이다 신사로 이동 할 예정노면전차와 차도가 함께있는 이국적인 풍경그건 그렇고 고치는 코카콜라 간판이 굉장히 많더라버스를 타고 내려서 니이다 신사로 가는 길한적하다 아니 사람한명 없음풍겨오는 봄바람에 편승한 섬유유연제 냄새가 참 좋더라10분정도 걸어서 도착한 니이다 신사평일이라 아무도 없었다 여름에는 풍경 및 풍등으로 꾸민다고 한다테미즈야는 생화를 띄워놔서 이뻤음매달 초순에 꽃을 띄우는 행사를 한다던데 이게 물속에 있어서 시들지 않은건지 모르겠네니이다 신사 본당이곳 역시 사카모토 료마와 관련이 있는 신사. 주변 11개의 신사를 합병하여 다양한 신들을 모시고 있는 곳이라 비는 소원도 가지각색인 곳적당히 건강을 기원하고 목적을 향해 이동그것은 가츠오 오미쿠지300엔으로 낚시대를 이용해 가츠오 오미쿠지를 할 수 있다!미쿠지는 직접 가져가도 되고, 신사에 매달아 놓아도 된다고 함나는 가지고 왔다대충 이렇게 걸어서 오미쿠지를 낚아야하는건데 은근 어려움ㅋㅋㅋ5분정도 끙끙대다가..우효www 월척 겟또다제뱃속에 운세종이가 접혀져 들어가있다다행히 길떠서 가져왔음방문국가 KOREA에 스티커 하나도 없는거 1호로 붙혀주고 왔다대만은 직항이 있어서 그런지 외국 방문객중에서는 최다 ㄷㄷ근데 고치로 돌아갈 버스 시간이 한참남아서 짱박히기로 함..그래도 갤럼들 여행하는거보면 이정도는 많은 편근처 편의점 이트인 코너에서 잠깐 쉬다가 버스타러 돌아갔다한정거장 더 가서 내려도됐더라..다시 잡긴 늦었고 걸어서 이동했다저 계단타고 가거나 뒷쪽 에스컬레이터 타고 3층인가 가면 요코야마 류이치 박물관2층은 요코야마 류이치 관3층은 야나세 타카시 기획전 중이었음중간중간 사진 안되고 3층 기획전관은 아예 안됨'그건그렇고 우리도 신문에서 몇십년동안 4컷만화 나오던게 있었던거 같은데..요코야마 류이치의 행적을 볼 수 있었다재밌었음당시 살던 자택을 구현한건데 퀄이 상당하다 ㄷㄷ거기에 음성도 나와서 보는맛이 있었음이건 1월~12월까지 실렸던 만화로 달력같이 만들어 놓은 것바를 너무 좋아해서 자신의 집에 바를 직접 만들었다고 한다이 또한 상당한 퀄리티에 놀랄수밖에 없었다주딱이 좋아하는거3층은 호빵맨 작가 야나세타카시 기획전인데 사진을 아예 찍을 수 없는 곳호빵맨 그림체만 봐서 몰랐는데 그림실력과 필력이 상당하시더라 ㄷㄷ어쨌든 다보고 고치역으로 이동요사코이 박물관 가고싶었는데 휴일이라 못갔음..슬슬 퇴근시간이라 차들도 많아졌다
고치역 앞으로 무사복귀호텔에서 좀 쉴까했는데 다음날 아침부터 나고야로 이동해야 하기때문에 일찍부터 한잔하기로고치역 앞에 있는 이자카야 토사구토금지 표지판이 인상적이다 이곳은 무조건 술과 안주가 맛있다일단 오토시와 나마로 목부터 축여주기주문한 가츠오 타타키, 벌써 고치와서 4번째 먹는다그래도 떠나면 이 맛을 못느끼니까 먹었음개인적으로 가장 맛있게 먹었던 타타키칼로리 보충용으로 에비칠리도 하나 시켜줌이쯤에서 맥주도 다 마셔가니 옆자리 젊은분한테 고치사람이냐고 물어보며 이자카야 스몰톡 시작이런저런 얘기하다가 롤 얘기도하고, 버튜버 얘기도하고, K4SEN얘기도 하고, 일본 직장얘기 등등 다양하게 했음아니 근데 깻잎논쟁 얘기를 어케아는지 그런것도 물어보더라 ㅋㅋㅋ 도대체 어케아는거임?첫잔으로 추천받은 54호프루티한 맛이 좋다고 해서 추천받았는데 맛있었다들어보니 지금은 사이타마에서 일하며 살고있고, 그 전에는 가나자와에서 일했다고 함수습기간이라 뭐 휴가같은게 나와서 시코쿠돌고 올라가는거라고 하더라한시간넘게 떠들다가 주인분도 합세해서 같이 놀았음고치에 꽤 한국사람들 오냐니까 가끔씩 온다고함그다음으론 CEL-24, 산로쿠 한잔씩 마신듯? CEL-24 강추함떠나기전에 같이 셀카 한장서로 핸드폰으로 한장씩 찍었음자긴 한국인들 말 없이 과묵한 타입이라 무서웠는데 한국사람 말 이리 말 많은지 첨 알았다함..모두 나 같은건 아니겠지만 무서워보여도 말 걸어주고 말 함께 하다보면 다들 좋은사람일거라고 얘기해줌다음엔 자기가 먼저 한국사람에게 말 걸어보겠다며 얘기하고 헤어졌음 이렇게 마시고 4시간 버스타고 다음 목적지로 떠난다더라 ㄷㄷ하긴 장시간버스 탈때는 술이 최고긴할듯그 뒤로 가고싶었던 니혼슈바로 갔는데 휴무일;;아아악!!기본으로 깔리는 분탄소금을 뿌려서 제공해주길래 물어보니까 단맛이 더해진다고 함수박같은 느낌인듯?대충 근처에 있는 케쥬얼 바에 들어옴비정기적으로 DJ나 가수분들이 와서 라이브하는 음악펍느낌의 바안주류는 이렇게도 있고 카운터에 보면 그날그날 안주도 있다난 배가 좀 찼으니까 속 보호용으로 베-콘에그 주문맥주 하이볼 가장 자신있는 칵테일 두잔인가 마셨음이거 사채꾼 우시지마에서 봤는데..호스트 편이었는데 꽤나 암울했던 내용이었는데 어쨌든 여기서도 한시간 반정도 재밌게 얘기하다 갔음요사코이 축제 같이 방값 보다가 충격받고, 이때가 아이묭 인천 입국했을때라 아이묭 얘기하면서 음악얘기좀 하다가내가 SUPERBEAVER 좋아한다니까 무슨곡 좋아하냐해서 らしさ 좋아한다고 하니까 바라카몬 이야기 해주더라 ㅋㅋ오 나도 재밌게 봤다하고 애니얘기좀 하다가 최근 한국에서 인기있는 일본가수 레이나 얘기해주니까 모르더라.. 근데 노래좋다고 자기도 들어본다함고치막날.. 여기서 마무리로 함께 재밌게 놀고 나옴다음이 언제가될지 모르겠지만 이상한 한국놈이 이 사진 보여주면서 다시 돌아오면 그때도 잘 부탁한다고 얘기하고 고치에서의 모든 일정 종료확실히 대도시보다는 적당히 큰 도시가 난 좋다다음에 다시보자 고치야출처: 일본여행 - 관동이외 갤러리 [원본 보기]",[]
326039,싱글벙글 과거 1972년도 당시 서울과 도쿄의 모습,https://gall.dcinside.com/board/view/?id=dcbest&no=326039&_dcbest=1&page=1,서울도쿄저 때는 진짜 비교할 수 조차도 없는 어머어마한 넘사벽 차이였었노출처: 싱글벙글 지구촌 갤러리 [원본 보기],[]
326038,서울 여의도 파크원 건물 화재로 대피 소동…인명 피해 없어,https://gall.dcinside.com/board/view/?id=dcbest&no=326038&_dcbest=1&page=1,"https://n.news.naver.com/article/029/0002951097?sid=102 [속보] 서울 여의도 파크원 건물 화재로 대피 소동…""인명 피해 없어""서울 여의도 파크원 건물 화재로 대피 소동…""인명 피해 없어"" 서울 영등포구 여의도의 대표적인 랜드마크인 파크원타워에서 화재가 발생해 주요 증권사 등 입주사들 임직원들이 대피하는 소동이 발생했다. 28일 관련 업계에n.news.naver.com- 여의도 파크원 건물 불...500명 대피https://mobile.newsis.com/view/NISX20250428_0003156138 여의도 파크원 건물서 불…500명 대피인명 피해 없어…건물 3층 창고서 화재 추정mobile.newsis.com - dc official App출처: 스카이 갤러리 [원본 보기]",[]
326036,"소녀상 모욕한 유튜버 급기야... ""한국에 성병 퍼트리겠다""",https://gall.dcinside.com/board/view/?id=dcbest&no=326036&_dcbest=1&page=1,- 관련게시물 : 싱글벙글 조니 소말리 근황- 관련게시물 : 빈곤빈곤 조니소말리 근황출처: 기타 국내 드라마 갤러리 [원본 보기],[]
326035,4월 28일 시황,https://gall.dcinside.com/board/view/?id=dcbest&no=326035&_dcbest=1&page=1,하이라이트초록색 : 현상황에서 긍정적파란색 : 중립 또는 긍정 부정 혼재분홍색 : 현상황에서 부정적ㅡㅡㅡㅡㅡ ㅡㅡㅡㅡㅡ 엔비디아 ㅡㅡㅡㅡㅡ 애플 ㅡㅡㅡㅡㅡ 개슬라 ㅡㅡ ㅡㅡㅡㅡㅡㅡ 개추출처: 미국 주식 갤러리 [원본 보기],[]
326033,유명 로판 작가 손 공개 대참사 ㄷㄷ,https://gall.dcinside.com/board/view/?id=dcbest&no=326033&_dcbest=1&page=1,출처: 역학 갤러리 [원본 보기],[]
326032,싱글벙글 알힐랄 혼자 개털어버렸던 선수,https://gall.dcinside.com/board/view/?id=dcbest&no=326032&_dcbest=1&page=1,"당시 라인업 킥오프 직후 공중볼 + 학다리 패스 커팅 2 연이은 수비 성공 장면 최종수비와 간격을 좁게 서면서 잘라먹는 플레이 후방 인터셉트 후 전진 중원 커팅 > 공격가담 > 박스타격 전방 침투 라히미와 주고 받으며 파포스트 슛 여유로운 방향 전환 후반 막판에 뚝배기 노리던 밀코사 맨마킹 후반 종반 흐름에서는 알힐랄 공격이 거세졌고 주로 3선에서 알도사리, 밀코사를 번갈아 마킹 ACL 4강 1차전 <알아인 4 - 2 알힐랄> 알힐랄 - 공식전 43경기만에 패배 39승 3무 1패​대 용 우​ 출처: 싱글벙글 지구촌 갤러리 [원본 보기]",[]
326030,"이낙연, 대선 출마 뜻 밝혀…""후보 등록 준비 시작""",https://gall.dcinside.com/board/view/?id=dcbest&no=326030&_dcbest=1&page=1,"https://n.news.naver.com/article/055/0001253187 - [단독] 이낙연, 대선출마 후 한덕수와 단일화 가능성 시사출처: 새로운보수당 갤러리 [원본 보기]",[]
326029,강릉 주택가 군 포탄 폭발사고...3명 중경상,https://gall.dcinside.com/board/view/?id=dcbest&no=326029&_dcbest=1&page=1,"- 강릉 고물상, 포탄 분리 원인 추정 폭발. https://www.khan.co.kr/article/202504281019001#c2b 강릉 고물상에서 ‘포탄 폭발’ 추정 사고로 3명 다쳐···군, 원인 조사 중강원 강릉의 한 고물상에서 폭발 사고가 나 3명이 다쳤다. 28일 소방당국 등에 따르면 27일 오후 4시32분쯤 강릉시 입암동의 한 고물상에서 포탄 폭발로 추정되는 사고가 발생했다. 이 사고로 업체 관계자 등 3명이 다쳐 병원으로 이송됐고 건물 5㎡가 불에 탔다. 현장에서는 포탄 등이 발견됐다고 소방당국은 설명했다. 소방 관계자는 “포탄 분리 과정에서...www.khan.co.kr불발탄 뜯는건 6070 이야기 아니었누? ㄷㄷ 출처: 해외야구 갤러리 [원본 보기]",[]
326026,"냉혹한 재평가 받는 리더 캐릭터, 유바바의 세계.jpg",https://gall.dcinside.com/board/view/?id=dcbest&no=326026&_dcbest=1&page=1,악역이 아니라 선역이였음....출처: 싱글벙글 지구촌 갤러리 [원본 보기],[]
